Adjusted_X,Adjusted_Y,Adjusted_Z,Slice_Index
-0.0789099931716919,-3.6188430786132812,1.697752833366394,3.0
-0.05213499441742897,-3.502847909927368,1.3574210405349731,2.0
-0.04183898866176605,-3.587815046310425,1.6030268669128418,3.0
-0.011545011773705479,-3.5548689365386963,1.507323980331421,3.0
0.004171994049102068,-3.4650180339813232,1.24658203125,2.0
0.011303001083433628,-3.444798707962036,1.1874998807907104,2.0
0.012870998121798037,-3.5218079090118413,1.4096670150756836,2.0
0.01828000508248806,-3.5499389171600337,1.4926749467849731,2.0
0.01901400275528431,-3.6199557781219482,1.6987301111221311,3.0
0.0233369953930378,-3.600207090377808,1.6376949548721311,3.0
0.05278199911117554,-3.503123998641968,1.3564451932907104,2.0
-0.22093698382377625,-3.8044021129608168,2.185545921325684,4.0
-0.2201630026102066,-3.719611883163452,1.9150390625,3.0
-0.22005201876163485,-3.749058961868286,2.058592796325684,4.0
-0.21697397530078888,-3.7451438903808594,1.9985350370407104,4.0
-0.21616901457309728,-3.8362927436828613,2.271972179412842,4.0
-0.2128850221633911,-3.7063300609588623,1.9355461597442627,3.0
-0.2025970220565796,-3.7296500205993652,2.000487804412842,4.0
-0.11266399919986725,-3.7928199768066406,2.2128899097442627,4.0
-0.11063599586486816,-3.6523690223693848,1.793945074081421,3.0
-0.1084039956331253,-3.681288957595825,1.877441048622132,3.0
-0.10797400027513504,-3.7419321537017822,2.0654289722442627,4.0
-0.099542997777462,-3.736013889312744,2.046874761581421,4.0
-0.09758099168539047,-3.70222806930542,1.9423820972442627,3.0
-0.02310900948941708,-3.7946600914001465,2.2158203125,4.0
-1.3997800124343485e-05,-3.6946527957916255,1.9238280057907104,3.0
0.0018369945464655761,-3.631420135498047,1.736328125,3.0
0.00239900522865355,-3.774152994155884,2.158202886581421,4.0
0.0045210127718746645,-3.8044488430023193,2.2446277141571045,4.0
0.04255900159478188,-3.6993830204010014,1.93408203125,3.0
0.051396001130342484,-3.736788034439087,2.042480230331421,4.0
0.06012300029397012,-3.6785979270935054,1.8749998807907104,3.0
-0.2174340039491653,-4.028753280639648,2.8383781909942627,5.0
0.004113005008548497,-3.9903979301452637,2.795898199081421,5.0
-0.21967600286006927,-3.876537084579468,2.419920921325684,4.0
-0.2171890139579773,-3.84486985206604,2.29345703125,4.0
-0.21707001328468328,-3.8698148727416983,2.378417015075684,4.0
-0.21600200235843656,-3.962024211883545,2.639647960662842,5.0
-0.2159160077571869,-3.974152088165283,2.7045891284942627,5.0
-0.21538500487804413,-3.94094491004944,2.5742175579071045,5.0
-0.1238499879837036,-3.864670991897583,2.4248039722442627,4.0
-0.1147500053048134,-3.9031360149383545,2.536620855331421,5.0
-0.11456597596406935,-3.887564897537232,2.4926750659942627,4.0
-0.11376701295375825,-3.9832160472869873,2.779784917831421,5.0
-0.1125750094652176,-3.8357720375061035,2.3413078784942627,4.0
-0.10882098227739334,-3.9378890991210938,2.647948980331421,5.0
-0.10513299703598022,-3.8512489795684814,2.3867180347442627,4.0
-0.04362800717353822,-3.9721007347106934,2.735838890075684,5.0
0.002699010772630573,-3.9158248901367188,2.5722649097442627,5.0
0.00363100110553205,-3.961268186569214,2.7060539722442627,5.0
0.004927997477352619,-3.8477730751037598,2.375,4.0
0.01209199521690607,-3.8711941242218018,2.442382335662842,4.0
0.019185997545719147,-3.9704561233520512,2.7333977222442627,5.0
0.023497002199292183,-3.8274130821228014,2.314452648162842,4.0
-0.22585101425647736,-4.188788890838623,3.2929675579071045,6.0
-0.22250299155712128,-4.084460258483887,2.9946279525756836,5.0
-0.22044000029563904,-4.0537991523742685,2.9482419490814213,5.0
-0.2185930162668228,-4.12286376953125,3.109862804412842,6.0
-0.2175000011920929,-4.2323899269104,3.4365227222442627,6.0
-0.21702800691127772,-4.072076320648193,2.9731442928314213,5.0
-0.2167059779167176,-4.200243949890137,3.3422849178314213,6.0
-0.21465899050235748,-4.178586006164552,3.3398430347442627,6.0
-0.21457000076770785,-4.05841588973999,2.9291989803314213,5.0
-0.20625199377536774,-4.089200019836427,3.043944835662842,6.0
-0.15674200654029846,-4.1599321365356445,3.2915029525756836,6.0
-0.11496499180793762,-4.165984153747559,3.3071279525756836,6.0
-0.11471399664878845,-4.109898090362549,3.1440420150756836,6.0
-0.11122699826955797,-4.0170087814331055,2.8710930347442627,5.0
-0.1073169931769371,-4.055411815643311,2.9858388900756836,5.0
-0.1044659987092018,-4.191051006317139,3.3818352222442627,6.0
-0.10424300283193587,-4.086822986602783,3.078125,6.0
-0.09309499710798264,-4.200603008270264,3.4101560115814213,6.0
0.003287993837147951,-4.172848701477052,3.328124523162842,6.0
0.003486007684841752,-4.148274898529054,3.257323741912842,6.0
0.003948002588003874,-4.12476110458374,3.1870105266571045,6.0
0.007694993168115616,-4.068256855010986,3.025390148162842,6.0
0.013826003298163414,-4.2062320709228525,3.4272458553314213,6.0
0.01763400062918663,-4.0783891677856445,3.0522463321685787,6.0
0.01796300336718559,-4.038932800292969,2.9370110034942627,5.0
-0.22019799053668976,-4.328457832336427,3.723632097244263,7.0
-0.2189210057258606,-4.259292125701903,3.552734375,7.0
-0.2177020013332367,-4.389262199401856,3.897460222244263,7.0
-0.21767200529575348,-4.3712549209594735,3.84765625,7.0
-0.2109420001506805,-4.3032097816467285,3.699707269668578,7.0
-0.2089259922504425,-4.431857109069824,4.002440929412842,8.0
-0.11467599868774415,-4.347483158111571,3.8383779525756836,7.0
-0.11430000513792038,-4.408813953399658,4.014159679412842,8.0
-0.1112310066819191,-4.215456008911134,3.450683116912842,6.0
-0.11074300110340116,-4.306232929229736,3.7167959213256836,7.0
-0.10703399777412416,-4.272237777709962,3.620604991912842,7.0
-0.1051430031657219,-4.314291954040527,3.74365234375,7.0
-0.09140799939632416,-4.368706226348877,3.898437023162842,7.0
-0.08018799871206284,-4.243523120880127,3.5346672534942627,7.0
-0.014980003237724302,-4.26873254776001,3.609375,7.0
0.0016650004545226693,-4.35662317276001,3.863280773162842,7.0
0.0018690115539357066,-4.296722888946533,3.689940690994263,7.0
0.0041600000113248825,-4.320454120635986,3.764647960662842,7.0
0.005057998467236757,-4.2561068534851065,3.5688469409942627,7.0
0.006371010094881058,-4.230581760406493,3.49658203125,6.0
0.006524004507809877,-4.365316867828368,3.890624761581421,7.0
0.06555600464344025,-4.279561996459962,3.6420888900756836,7.0
0.07255899906158447,-4.305047035217285,3.883300304412842,7.0
-0.4212409555912018,-4.524619102478027,4.331542015075684,8.0
-0.4186819791793823,-4.514083862304688,4.330565929412842,8.0
-0.41538405418396,-4.538239479064941,4.361327648162842,8.0
-0.4151540100574493,-4.526482582092285,4.358885765075684,8.0
-0.34513598680496216,-4.45959997177124,4.328612804412842,8.0
-0.22891199588775635,-4.443794250488281,4.329589366912842,8.0
-0.22022101283073425,-4.505084991455078,4.225584983825684,8.0
-0.2184780240058899,-4.443228721618652,4.047851085662842,8.0
-0.2109769880771637,-4.422691822052002,4.0234375,8.0
-0.11516598612070085,-4.4859771728515625,4.243651866912842,8.0
-0.11016399413347244,-4.470786094665527,4.194334983825684,8.0
-0.10126399248838423,-4.436851978302002,4.096190929412842,8.0
-0.10041899979114532,-4.4941911697387695,4.264504909515382,8.0
0.0025220003444701433,-4.416258811950684,4.040526866912842,8.0
0.0038830023258924476,-4.425371170043945,4.06640625,8.0
0.01375100575387478,-4.480519771575928,4.226073741912842,8.0
0.07065799832344055,-4.496766090393066,4.327147960662842,8.0
1.1162410005927086,-3.105325937271118,0.1972648203372956,0.0
1.116948999464512,-3.1580240726470947,0.35253897309303284,0.0
1.1169620007276535,-3.0520479679107666,0.0429680161178112,0.0
1.1188559979200363,-3.124927043914795,0.2553710639476776,0.0
1.1197229996323586,-3.2108840942382812,0.5087890625,1.0
1.1197680011391642,-3.1177260875701904,0.23583921790122986,0.0
1.1244279965758324,-3.1509919166564937,0.33349597454071045,0.0
1.1681689918041231,-3.154082059860228,0.3369138538837433,0.0
1.2302310019731522,-3.1267490386962886,0.2631829380989075,0.0
1.2315609902143478,-3.1891930103302,0.4404289126396179,0.0
1.2364230006933212,-3.162561178207397,0.3623040020465851,0.0
1.2369029968976974,-3.0947179794311523,0.16601502895355225,0.0
1.2398259937763214,-3.1545157432556152,0.34277305006980896,0.0
1.2421739995479584,-3.045259952545166,0.029785005375742912,0.0
1.2729749977588654,-3.1249120235443115,0.3251950144767761,0.0
1.2772879898548126,-3.012692928314209,0.06982403248548508,0.0
1.3641389906406405,-3.0489540100097656,0.03564396873116493,0.0
1.5573779940605164,-3.0270769596099854,-0.01513698510825634,0.0
1.5585100054740906,-3.0479450225830083,-0.014648927375674248,0.0
1.3049840033054352,-3.429208993911743,1.1297390460968018,2.0
1.0821079984307291,-3.3810949325561523,0.9985350966453552,2.0
1.1149990037083626,-3.31510591506958,0.8037099838256836,1.0
1.1153049990534782,-3.3553028106689453,0.9233390092849731,1.0
1.1194289997220042,-3.293980836868286,0.7451168894767761,1.0
1.1221700012683868,-3.2370510101318364,0.5874018669128418,1.0
1.123052999377251,-3.4109799861907963,1.084959864616394,2.0
1.1629520058631897,-3.2690000534057617,0.6708980798721313,1.0
1.232234001159668,-3.3613719940185547,0.9394529461860656,1.0
1.2336760014295578,-3.320964097976685,0.818847119808197,1.0
1.2352609932422638,-3.388970136642456,1.0209959745407104,2.0
1.2355549931526184,-3.305872917175293,0.7788079977035522,1.0
1.2417600005865097,-3.2357091903686523,0.5800779461860657,1.0
1.2707410156726835,-3.3914110660552983,1.1264638900756836,2.0
1.2731379866600037,-3.3829407691955566,1.0458979606628418,2.0
1.2762419879436493,-3.3301970958709717,0.9243159890174866,1.0
1.2794780135154724,-3.3174190521240234,0.8304229974746704,1.0
1.2904659807682035,-3.367115020751953,0.9759309887886048,1.0
1.2920289933681488,-3.2855029106140137,0.8001490831375122,1.0
1.2948060035705566,-3.3691868782043457,0.9759309887886048,1.0
1.2975600063800812,-3.3694021701812744,0.9676300287246704,1.0
1.2991459965705872,-3.3712589740753174,0.9759309887886048,1.0
1.2999700009822843,-3.418078899383545,1.1038597822189329,2.0
1.3049409985542295,-3.390069961547852,1.0101100206375122,2.0
1.3075099885463717,-3.405856847763061,1.0613800287246704,2.0
1.3344889879226685,-3.393084049224853,1.0208520889282229,2.0
1.3449599742889404,-3.3038601875305176,0.8133328557014465,1.0
1.344981014728546,-3.3565051555633545,0.9207549095153807,1.0
1.3453589975833893,-3.417834997177124,1.1067899465560913,2.0
1.354095995426178,-3.3859670162200928,1.01450514793396,2.0
1.3563919961452484,-3.37437105178833,0.9725128412246704,1.0
1.3700129985809326,-3.368515014648437,0.95688796043396,1.0
1.4086140096187592,-3.4061801433563232,1.0691919326782229,2.0
1.4180720150470734,-3.3871817588806152,1.0110868215560913,2.0
1.4344629645347595,-3.4033620357513428,1.06284499168396,2.0
1.4392010271549225,-3.356287002563477,0.9217309951782228,1.0
1.450538992881775,-3.3530209064483643,0.914894998073578,1.0
1.460123986005783,-3.3544671535491943,0.9241729974746704,1.0
1.4602449834346771,-3.4102361202239986,1.0809110403060913,2.0
1.4608800113201141,-3.34483003616333,0.8909700512886047,1.0
1.4617120027542114,-3.3871469497680664,1.0149930715560913,2.0
1.479447990655899,-3.3906190395355225,1.02475905418396,2.0
1.498998999595642,-3.3533647060394287,0.9197778701782228,1.0
1.5244439840316772,-3.4041969776153564,1.0691919326782229,2.0
1.5271359682083132,-3.4096028804779053,1.0857938528060913,2.0
1.532837986946106,-3.42078709602356,1.1189969778060913,2.0
1.5758379697799685,-3.358361959457397,0.9354029893875122,1.0
1.576578974723816,-3.4238770008087163,1.1219271421432495,2.0
1.11531600356102,-3.47859787940979,1.2861320972442627,2.0
1.1174440011382103,-3.570543050765991,1.59375,3.0
1.1250520050525663,-3.4516568183898926,1.2065420150756836,2.0
1.125786006450653,-3.5216732025146484,1.4106439352035522,2.0
1.1295190006494522,-3.5711448192596436,1.5556640625,3.0
1.1677609980106354,-3.5031518936157227,1.3569331169128418,2.0
1.1755449920892715,-3.439345121383667,1.173828125,2.0
1.2091870009899142,-3.5621650218963623,1.5302729606628418,3.0
1.2233399897813797,-3.6200749874114986,1.7006829977035522,3.0
1.2317270040512085,-3.478044986724853,1.2856441736221311,2.0
1.2318709939718246,-3.582442283630371,1.5814191102981567,3.0
1.2402330040931702,-3.4579339027404785,1.2255849838256836,2.0
1.2427549958229065,-3.5360569953918457,1.4531248807907104,2.0
1.2541359961032867,-3.571929931640625,1.5600579977035522,3.0
1.2602860033512115,-3.5024540424346924,1.3525390625,2.0
1.2720749974250791,-3.5155019760131836,1.4985350370407104,3.0
1.2897329926490784,-3.4602198600769043,1.267433762550354,2.0
1.290681004524231,-3.4305102825164795,1.1727079153060913,2.0
1.292252004146576,-3.5075180530548096,1.4593290090560913,2.0
1.292290985584259,-3.515833139419556,1.5120631456375122,3.0
1.2924889922142029,-3.491260051727295,1.3982939720153809,2.0
1.2928119897842407,-3.553277969360352,1.5652860403060913,3.0
1.2946899831295011,-3.441214084625244,1.1897979974746704,2.0
1.3003570139408112,-3.5057308673858643,1.3631380796432495,2.0
1.3036800026893616,-3.5544888973236084,1.500364065170288,3.0
1.3070160150527954,-3.579675912857056,1.574562907218933,3.0
1.309572994709015,-3.5383169651031494,1.4505400657653809,2.0
1.3135890066623688,-3.4783709049224854,1.2762229442596436,2.0
1.3150799870491028,-3.5387499332427983,1.4505400657653809,2.0
1.3449450135231018,-3.542135000228882,1.4686061143875122,2.0
1.345324993133545,-3.4711668491363525,1.2605980634689329,2.0
1.345573008060455,-3.481230020523072,1.2947779893875122,2.0
1.3455849885940552,-3.4414029121398926,1.1663600206375122,2.0
1.345590978860855,-3.5030510425567627,1.3553248643875122,2.0
1.3459280133247375,-3.5560660362243652,1.5120631456375122,3.0
1.3466240167617798,-3.5516180992126465,1.5999538898468018,3.0
1.3594950139522552,-3.550897121429444,1.494973063468933,3.0
1.3758389949798584,-3.4662909507751465,1.2444850206375122,2.0
1.3769849836826324,-3.4781570434570312,1.2786649465560913,2.0
1.3781079947948456,-3.5035269260406494,1.34751296043396,2.0
1.3835299909114838,-3.491830825805664,1.3221222162246704,2.0
1.3883059918880465,-3.453070878982544,1.2024929523468018,2.0
1.392650991678238,-3.516790866851806,1.3909697532653809,2.0
1.3984650075435638,-3.4985570907592773,1.3411849737167358,2.0
1.407514005899429,-3.5612499713897705,1.5296411514282229,3.0
1.4135740101337433,-3.5149710178375244,1.3914579153060913,2.0
1.4448429942131042,-3.5666069984436035,1.5467309951782229,3.0
1.4477260112762451,-3.4549689292907715,1.2142119407653809,2.0
1.4562129974365234,-3.4791860580444336,1.29038405418396,2.0
1.4600889980793,-3.5709199905395512,1.555519938468933,3.0
1.460097998380661,-3.50027084350586,1.3411651849746704,2.0
1.46035698056221,-3.536655902862549,1.4520050287246704,2.0
1.4606039822101593,-3.4497458934783936,1.198097825050354,2.0
1.4622310101985931,-3.55689024925232,1.5120631456375122,3.0
1.4703700244426727,-3.50177001953125,1.3582550287246704,2.0
1.4738619923591614,-3.5366780757904053,1.4607939720153809,2.0
1.4879249930381775,-3.5516350269317627,1.494973063468933,3.0
1.4906149804592133,-3.5262179374694824,1.4266140460968018,2.0
1.493565022945404,-3.4710369110107417,1.2664579153060913,2.0
1.4963339865207672,-3.5592229366302486,1.5120631456375122,3.0
1.5104860067367554,-3.52016019821167,1.4012229442596436,2.0
1.5156829953193665,-3.515719175338745,1.3929228782653809,2.0
1.5211589932441711,-3.43718695640564,1.1595238447189329,2.0
1.53513103723526,-3.5414907932281494,1.4695831537246704,2.0
1.5401510000228882,-3.5481178760528564,1.4866729974746704,3.0
1.543404042720795,-3.5023119449615483,1.3514190912246704,2.0
1.5506380200386047,-3.4498929977416988,1.2024929523468018,2.0
1.5561439990997314,-3.5164740085601807,1.3938988447189329,2.0
1.5673360228538507,-3.506269931793213,1.3606960773468018,2.0
1.570347011089325,-3.44589900970459,1.1868680715560913,2.0
1.5731070041656494,-3.5077621936798096,1.3689970970153809,2.0
1.5751050114631653,-3.5484409332275386,1.4866729974746704,3.0
1.5751129984855652,-3.543939113616944,1.6048370599746704,3.0
1.5752840042114258,-3.4712231159210205,1.2610869407653809,2.0
1.5754830241203308,-3.4466488361358643,1.1873559951782229,2.0
1.5754960179328918,-3.50379490852356,1.3606960773468018,2.0
1.2950569987297058,-3.41007399559021,1.20005202293396,2.0
1.1153829991817474,-3.698176860809326,1.9301748275756843,3.0
1.1158640012145042,-3.7934560775756836,2.209959983825684,4.0
1.1165940016508102,-3.735676050186157,2.037597179412842,4.0
1.1206540018320084,-3.6487200260162354,1.7836909294128418,3.0
1.1254819929599762,-3.7415690422058105,2.06103515625,4.0
1.1529289931058884,-3.700780153274536,1.939453125,3.0
1.2266429960727692,-3.705877780914306,1.9565420150756843,3.0
1.2314700037240982,-3.7017548084259033,1.936523079872132,3.0
1.2339420020580292,-3.679091930389404,1.8730460405349727,3.0
1.2356349974870682,-3.7457199096679688,2.066894292831421,4.0
1.2365849912166595,-3.6498608589172363,1.7880849838256836,3.0
1.2379219979047775,-3.804776191711426,2.242187023162842,4.0
1.2580580115318298,-3.733628273010254,2.0292961597442627,4.0
1.2638640105724337,-3.7126119136810303,2.071288824081421,4.0
1.2683939933776855,-3.7607610225677486,2.203613042831421,4.0
1.2691749930381775,-3.768441915512085,2.2680656909942627,4.0
1.2733590006828308,-3.671104907989502,1.8813470602035516,3.0
1.2907499969005585,-3.7470619678497314,2.193704128265381,4.0
1.2910889983177185,-3.7412109375,2.0936260223388667,4.0
1.2917740046977997,-3.703158140182495,2.004251003265381,4.0
1.292950004339218,-3.6970160007476807,2.013040065765381,4.0
1.2930740118026731,-3.7836089134216313,2.2161645889282227,4.0
1.2947550117969513,-3.7269420623779297,2.144876003265381,4.0
1.2953560054302216,-3.7810170650482178,2.187845230102539,4.0
1.3014749884605408,-3.795697927474976,2.2073757648468018,4.0
1.3055039942264557,-3.695924758911133,1.911476969718933,3.0
1.308017015457153,-3.7785489559173584,2.1580591201782227,4.0
1.3095020055770874,-3.77728009223938,2.1390156745910645,4.0
1.3331570029258728,-3.78918194770813,2.1941921710968018,4.0
1.344985008239746,-3.810544967651367,2.251320600509644,4.0
1.3449990153312683,-3.7045679092407213,1.945657014846801,3.0
1.3454449772834778,-3.75620698928833,2.0965359210968018,4.0
1.3455359935760498,-3.733009099960327,2.03013014793396,4.0
1.3459150195121763,-3.6620421409606934,1.8255399465560915,3.0
1.3461210131645205,-3.632966995239258,1.7352077960968018,3.0
1.3480780124664309,-3.6345038414001465,1.7439969778060913,3.0
1.3509889841079712,-3.7341299057006836,2.029640913009644,4.0
1.351152002811432,-3.665916919708252,1.834817051887512,3.0
1.3542280197143557,-3.63117790222168,1.7347198724746704,3.0
1.3548280000686646,-3.685253143310547,1.8895050287246704,3.0
1.3682349920272827,-3.7129740715026855,1.9627470970153809,3.0
1.3711369931697843,-3.720128059387207,1.9905790090560915,4.0
1.3956620097160342,-3.782662868499756,2.1775906085968018,4.0
1.3980249762535095,-3.7305519580841056,2.0257349014282227,4.0
1.39963299036026,-3.65275502204895,1.7957549095153809,3.0
1.4007950127124786,-3.6629009246826167,1.8211650848388672,3.0
1.408479005098343,-3.7826311588287367,2.1761257648468018,4.0
1.41219300031662,-3.713310956954956,1.97788405418396,3.0
1.4354149997234344,-3.7307190895080566,2.02280592918396,4.0
1.4486380219459534,-3.7740099430084233,2.1526882648468018,4.0
1.4554779827594757,-3.8015620708465576,2.2288601398468018,4.0
1.458763986825943,-3.7024228572845455,1.9378451108932493,3.0
1.4600190222263336,-3.6467621326446533,1.7752469778060913,3.0
1.4602690041065216,-3.753798007965088,2.085793972015381,4.0
1.4603639841079712,-3.6952760219573975,1.9105008840560915,3.0
1.460744023323059,-3.787428855895996,2.189798355102539,4.0
1.4644830226898191,-3.735426902770996,2.038918972015381,4.0
1.4653869867324831,-3.6357548236846937,1.748391032218933,3.0
1.4672960042953491,-3.699629068374634,1.9373559951782229,3.0
1.4682660102844238,-3.6564149856567374,1.801613926887512,3.0
1.4893949925899506,-3.788640975952149,2.1961452960968018,4.0
1.5018829703330994,-3.664943218231201,1.8357940912246704,3.0
1.5025910139083862,-3.7176411151885986,1.989601969718933,4.0
1.5232160091400146,-3.7680938243865967,2.1360867023468018,4.0
1.5300210118293762,-3.6550309658050537,1.798684000968933,3.0
1.530210018157959,-3.7672579288482666,2.1351099014282227,4.0
1.5369970202445984,-3.729348182678223,2.023293972015381,4.0
1.5482789874076843,-3.6959481239318848,1.9227081537246704,3.0
1.556780993938446,-3.7111620903015137,1.9759310483932493,3.0
1.561836004257202,-3.6644580364227295,1.8323760032653809,3.0
1.563780963420868,-3.7058238983154297,1.9485869407653809,3.0
1.5699629783630369,-3.7153141498565687,1.984230875968933,3.0
1.5751540064811709,-3.812347888946533,2.2718288898468018,4.0
1.5751569867134094,-3.6800501346588135,1.885110139846801,3.0
1.5754429697990415,-3.764575958251953,2.1214380264282227,4.0
1.5754640102386477,-3.654099941253662,1.805032014846801,3.0
1.5762879848480225,-3.700919151306152,1.9388211965560915,3.0
1.576337993144989,-3.73555588722229,2.038431167602539,4.0
1.1216769963502884,-3.997208833694458,2.811522960662842,5.0
1.230190992355347,-4.00019121170044,2.823241710662842,5.0
1.240874007344246,-4.009689331054688,2.8500969409942627,5.0
1.2997620105743408,-4.002668857574463,2.83774733543396,5.0
1.3454139828681946,-4.003485202789307,2.8294458389282227,5.0
1.4027690291404724,-4.012503147125243,2.8499741554260254,5.0
1.4601620137691498,-4.015270233154297,2.8611836433410645,5.0
1.564637005329132,-3.994730949401857,2.8069851398468018,5.0
1.0798950046300888,-3.863358974456787,2.417967796325684,4.0
1.1150140017271042,-3.9585878849029537,2.6962890625,5.0
1.1170729994773865,-3.8971030712127686,2.517577886581421,5.0
1.118428997695446,-3.8445677757263184,2.36328125,4.0
1.1204729974269867,-3.858235120773315,2.4077141284942627,4.0
1.1348630040884018,-3.966034889221192,2.724608898162842,5.0
1.1589919924736023,-3.848446846008301,2.374511241912842,4.0
1.2305940091609957,-3.8495700359344482,2.372558116912842,4.0
1.2324120104312897,-3.9366419315338135,2.641112804412842,5.0
1.2326370030641556,-3.863237142562866,2.4174797534942627,4.0
1.2328669875860214,-3.917628049850464,2.5742175579071045,5.0
1.2461470067501068,-3.82793402671814,2.310058116912842,4.0
1.2611249983310702,-3.8665142059326167,2.446776866912842,4.0
1.2897270023822784,-3.887938022613525,2.528176784515381,5.0
1.2908039987087252,-3.909493923187256,2.66001296043396,5.0
1.2909950017929075,-3.88942289352417,2.557472944259644,5.0
1.2914429903030396,-3.874912023544312,2.555032253265381,5.0
1.2917189896106722,-3.940401077270508,2.6668682098388667,5.0
1.2929619848728178,-3.9834330081939697,2.8660666942596436,5.0
1.2971870005130768,-3.9252347946166983,2.6419458389282227,5.0
1.299353003501892,-3.928521871566773,2.6121609210968018,5.0
1.3039930164813995,-3.909144878387451,2.549173355102539,5.0
1.3056840002536774,-3.975774049758911,2.72983717918396,5.0
1.310670018196106,-3.938761949539185,2.632181167602539,5.0
1.3206639885902405,-3.948205947875977,2.66196608543396,5.0
1.3219429850578308,-3.9760129451751713,2.7371609210968018,5.0
1.330466002225876,-3.88074803352356,2.4627468585968018,4.0
1.3319649994373322,-3.870476007461548,2.441751003265381,4.0
1.3450280129909515,-3.8496830463409424,2.3699734210968018,4.0
1.3450500071048737,-3.8361778259277344,2.3299341201782227,4.0
1.3450799882411957,-3.9151439666748047,2.5633327960968018,5.0
1.3450979888439178,-3.9369637966156006,2.626321315765381,5.0
1.3457950055599213,-3.866366863250733,2.4197781085968018,4.0
